,id,title,city,postDate,updateDate,tags,commentCount,upRank,downRank,start_price
255,69907590,بوابه انذار جهاز انذار سرقه,جيزان,2021-01-30 04:45:13,2021-01-30 04:45:13,"['اجهزة غير مصنفة', 'حراج الأجهزة', 'كل الحراج']",0,0,0,0
256,69907588,سوني 5 للبدل بي سي قيمنق مواصفات عالية,جده,2021-01-30 04:44:56,2021-01-30 04:44:56,"['اجهزة بلاي ستيشن PS', 'حراج الأجهزة', 'سوني Sony']",0,1,0,0
257,69907587,جوال 12 ماكس,الشرقيه,2021-01-30 04:44:44,2021-01-30 04:44:44,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",4,0,0,0
258,69907584,شريط سوني4,الشرقيه,2021-01-30 04:44:39,2021-01-30 04:44:39,"['حراج الأجهزة', 'سوني Sony']",1,0,0,0
259,69907581,ايفون 7 بلس  128قيقا,الرياض,2021-01-30 04:44:14,2021-01-30 04:44:14,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",9,0,0,0
260,69907579,iPhone XS 64gb black,مكه,2021-01-30 04:44:09,2021-01-30 04:44:09,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",0,0,0,0
261,69907575,شريحة زين لامحدود,الطايف,2021-01-30 04:43:44,2021-01-30 04:43:44,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة', 'كل الحراج']",4,0,0,0
262,69907574,جوال ايفون 7 احمر سبب البيع يوجد خلل في الكميرة الخلفيه,الرياض,2021-01-30 04:43:42,2021-01-30 04:43:42,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",0,0,0,1000
263,69907573,ايفون 12 برو 256 ازرق جديد بالكرتون ضمان stc,الرياض,2021-01-30 04:43:39,2021-01-30 04:43:39,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",2,0,0,0
264,69907559,ريزير قولد,الرياض,2021-01-30 04:42:19,2021-01-30 04:42:19,"['Packaged goods', 'اجهزة غير مصنفة', 'حراج الأجهزة', 'ساعة', 'كنادر']",0,0,0,0
265,69907555,سماعة ابل ايربودز برو للبيع,جده,2021-01-30 04:42:06,2021-01-30 04:42:06,"['ابل', 'ابل Apple', 'ايربود', 'ايفون iPhone', 'حراج الأجهزة', 'سماعات']",2,1,0,750
266,69907553,ايفون اكس ار,المدينة,2021-01-30 04:42:01,2021-01-30 04:42:01,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",1,0,0,0
267,69907552,سوني 3,الرياض,2021-01-30 04:41:51,2021-01-30 04:41:51,"['حراج الأجهزة', 'سوني Sony', 'كل الحراج']",0,0,0,0
268,69907548,الحساب ببجي للبيع,الرياض,2021-01-30 04:41:44,2021-01-30 04:41:44,"['ابل Apple', 'حراج الأجهزة']",2,0,0,1800
269,69907542,جريدة زومبا في روكيت ليق,الرياض,2021-01-30 04:41:25,2021-01-30 04:41:25,"['العاب بلاي ستيشن PS', 'حراج الأجهزة', 'سوني Sony']",2,0,0,0
270,69907540,حساب يلا لود للبيع,القصيم,2021-01-30 04:41:20,2021-01-30 04:41:20,"['حراج الأجهزة', 'سوني Sony', 'كل الحراج']",0,0,0,0
271,69907536,طابعة كانون مكتبية متعددة الاستخدامات,الرياض,2021-01-30 04:40:58,2021-01-30 04:40:58,"['حراج الأجهزة', 'طابعة', 'كانون Canon']",0,0,0,0
272,69907532,سلاح ايكي نظيف,جده,2021-01-30 04:40:27,2021-01-30 04:40:27,"['اجهزة غير مصنفة', 'حراج الأجهزة']",0,0,0,0
273,69907525,ساعة ابل سيرس 6 مقاس 40 جديدة مافيها اي خدوش او كسور للبيع,تبوك,2021-01-30 04:39:41,2021-01-30 04:39:41,"['ابل Apple', 'حراج الأجهزة', 'ساعة أبل Apple Watch']",5,0,0,0
274,69907524,كاميرا مخفيه شكل مسمار أو ازرار,المدينة,2021-01-30 04:39:40,2021-01-30 04:39:40,"['اجهزة غير مصنفة', 'حراج الأجهزة']",0,0,0,0
275,69907516,حساب ببجي للبيع فيه امفور ثلجي,الرياض,2021-01-30 04:39:05,2021-01-30 04:39:05,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة', 'كل الحراج']",1,0,0,0
276,69907510,حساب ببجي للبيع,حفر الباطن,2021-01-30 04:38:31,2021-01-30 04:38:31,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",0,0,0,0
277,69907508,جهاز تنفس للبيع,مكه,2021-01-30 04:38:26,2021-01-30 04:38:26,"['اجهزة غير مصنفة', 'حراج الأجهزة']",0,0,0,0
278,69907507,جوال ايفون برو ماكس 500 جيجا ازرق,المدينة,2021-01-30 04:38:24,2021-01-30 04:38:24,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",2,0,0,0
279,69907504,ايفون11موف64,الرياض,2021-01-30 04:37:37,2021-01-30 04:37:37,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",1,0,0,0
280,69907502,ايفون 8 اسود 64 عادي,القصيم,2021-01-30 04:37:30,2021-01-30 04:37:30,"['Packaged goods', 'ابل Apple', 'ايفون iPhone', 'حراج الأجهزة', 'مكينة حلاقة']",1,0,0,0
281,69907500,اجهزة كهربائيه,جده,2021-01-30 04:37:20,2021-01-30 04:37:20,"['اجهزة غير مصنفة', 'حراج الأجهزة']",0,0,0,0
282,69907499,شاشة Haas للبيع,جده,2021-01-30 04:37:18,2021-01-30 04:37:18,"['اجهزة غير مصنفة', 'حراج الأجهزة']",0,0,0,0
283,69907498,ايباد برو شريحة 256 رمادي موديل 2020,الرياض,2021-01-30 04:37:16,2021-01-30 04:37:16,"['ابل Apple', 'ايباد iPad', 'حراج الأجهزة']",0,0,0,0
284,69907496,حساب ببجي للبيع ام فور الاجوكرر و الثلجيه و الا اوم تواصل,حائل,2021-01-30 04:37:14,2021-01-30 04:37:14,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة', 'كل الحراج']",3,0,0,0
285,69907489,حساب تك توك  متفاعل رباعي,الرياض,2021-01-30 04:36:41,2021-01-30 04:36:41,"['حراج الأجهزة', 'سوني Sony', 'كل الحراج']",1,0,0,0
286,69907481,ايفون اكس 256نظيف مره,أبها,2021-01-30 04:36:16,2021-01-30 04:36:16,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",20,0,0,0
287,69907480,ايباد للبيع,جده,2021-01-30 04:36:12,2021-01-30 04:36:12,"['ابل Apple', 'ايباد iPad', 'حراج الأجهزة']",0,0,0,650
288,69907473,آيباد هواوي,الرياض,2021-01-30 04:35:55,2021-01-30 04:35:55,"['حراج الأجهزة', 'هواوي Huawei']",1,0,0,0
289,69907466,للبيع لاب توب ديل DELL,حائل,2021-01-30 04:35:15,2021-01-30 04:35:15,"['حراج الأجهزة', 'سوني Sony', 'لاب توب']",2,0,0,0
290,69907462,حساب ببجي,جده,2021-01-30 04:34:48,2021-01-30 04:34:48,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",0,0,0,0
291,69907459,iPhone X . ايفون اكس اسود 256 قيقا,جده,2021-01-30 04:34:26,2021-01-30 04:34:26,"['Packaged goods', 'ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",2,0,0,0
292,69907457,طاحونة قهوة نوفا سيمونيلي,الرياض,2021-01-30 04:34:17,2021-01-31 15:31:38,"['Packaged goods', 'اجهزة غير مصنفة', 'حراج الأجهزة']",7,0,0,0
293,69907452,ps5 - سوني بلايستيشن 5,الشرقيه,2021-01-30 04:34:11,2021-01-30 04:34:11,"['حراج الأجهزة', 'سوني Sony']",12,0,0,0
294,69907440,غسالة صحون,المدينة,2021-01-30 04:33:12,2021-01-30 04:33:12,"['اجهزة غير مصنفة', 'حراج الأجهزة']",7,0,0,0
295,69907432,ايدي رباعي,الرياض,2021-01-30 04:32:08,2021-01-30 04:32:08,"['حراج الأجهزة', 'سوني Sony']",0,0,0,0
296,69907428,تحويل شاشه التلفاز العاديه الى شاشه ذكيه,القصيم,2021-01-30 04:31:57,2021-01-30 04:31:57,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",5,0,0,199
297,69907422,ارقام مميزه للبيع,عرعر,2021-01-30 04:31:09,2021-01-30 04:31:09,"['أرقام مميزة', 'ارقام مميزة من الاتصالات السعودية STC', 'حراج الأجهزة']",0,1,0,0
298,69907418,شريحة نت stc,تبوك,2021-01-30 04:30:53,2021-01-30 04:30:53,"['اجهزة غير مصنفة', 'حراج الأجهزة', 'كل الحراج']",5,1,0,0
299,69907417,فلوس واضافات كود قراند 5 بريميوم امريكي,جده,2021-01-30 04:30:51,2021-01-30 04:30:51,"['العاب بلاي ستيشن PS', 'حراج الأجهزة', 'سوني Sony']",6,2,0,0
300,69907410,لاب توب جيمنج,الرياض,2021-01-30 04:30:15,2021-01-30 04:30:15,"['حراج الأجهزة', 'سوني Sony', 'لاب توب']",3,0,0,0
301,69907405,ساعه شاومي باند 4,الشرقيه,2021-01-30 04:29:39,2021-01-30 04:29:39,"['اجهزة غير مصنفة', 'حراج الأجهزة', 'ساعة']",7,0,0,80
302,69907400,مكه المكرمه,مكه,2021-01-30 04:29:04,2021-01-30 04:29:04,"['اتش تي سي htc', 'حراج الأجهزة']",1,0,0,400
303,69907390,iPhone X,جده,2021-01-30 04:28:24,2021-01-30 04:28:24,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",0,0,0,0
304,69907389,بوكس هدايا مع شاشة فيديو 7 بوصة,جده,2021-01-30 04:28:15,2021-01-30 04:28:15,"['Packaged goods', 'اجهزة غير مصنفة', 'حراج الأجهزة']",0,0,0,0
305,69907386,حساب السيزن الثالث فورت نايت  العاب.,الرياض,2021-01-30 04:27:58,2021-01-30 04:27:58,"['العاب بلاي ستيشن PS', 'حراج الأجهزة', 'سوني Sony']",0,0,0,0
306,69907382,pc للبيع بسعر رمزي مع شاشاته وكل شي 4000 ريال,جيزان,2021-01-30 04:27:36,2021-01-30 04:27:36,"['اجهزة غير مصنفة', 'حراج الأجهزة']",4,0,0,0
307,69907379,جوال ايفون 11 برو,مكه,2021-01-30 04:27:11,2021-01-30 04:27:11,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",2,0,0,0
308,69907378,سامسونج S20 بلس,الرياض,2021-01-30 04:27:10,2021-01-30 04:27:10,"['جالكسي اس GALAXY S', 'حراج الأجهزة', 'سامسونج Samsung']",2,1,0,0
309,69907372,سوار ساعة هواوي وسامسونج اساور مقاس 20ملم,الشرقيه,2021-01-30 04:26:44,2021-01-30 04:26:44,"['حراج الأجهزة', 'حزام', 'هواوي Huawei']",4,66,0,0
310,69907370,ايفون 7نضيف,الرياض,2021-01-30 04:26:42,2021-01-30 04:26:42,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",0,0,0,0
311,69907364,ايفون 11برو. لون زيتي,الرياض,2021-01-30 04:26:11,2021-01-30 04:26:11,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",2,0,0,0
312,69907363,دربي سايز للبيع,جده,2021-01-30 04:26:10,2021-01-30 04:26:10,"['اجهزة غير مصنفة', 'حراج الأجهزة']",0,0,0,0
313,69907359,كفر شاحن ايفون 7 العادي phone apple charge,الشرقيه,2021-01-30 04:25:57,2021-01-30 04:25:57,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",0,0,0,0
314,69907354,صاعق كهربائي,جيزان,2021-01-30 04:25:26,2021-01-30 04:25:26,"['اجهزة غير مصنفة', 'حراج الأجهزة']",0,0,0,0
315,69907352,ايفون 12 بروماكس ازرق 128 قيقا,أبها,2021-01-30 04:25:11,2021-01-30 04:25:11,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",2,0,0,0
316,69907341,حساب بيقو داعم غير مدعوم,الشرقيه,2021-01-30 04:24:31,2021-01-30 04:24:31,"['حراج الأجهزة', 'سوني Sony']",1,0,0,0
317,69907340,سماعه للبيع,الرياض,2021-01-30 04:24:27,2021-01-30 04:24:27,"['حراج الأجهزة', 'كانون Canon']",0,0,0,0
318,69907339,سوني فور سليم مع سماعه قولد واشرطه واسلاكه وقيرين,الشرقيه,2021-01-30 04:24:19,2021-01-30 04:24:19,"['حراج الأجهزة', 'سوني Sony']",3,0,0,0
319,69907338,ابغا اشتري جوال تقسيط من نفر مو شىكه او وكاله,جده,2021-01-30 04:24:15,2021-01-30 04:24:15,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",1,0,0,350
320,69907331,حساب فيفا تشكيلة,الرياض,2021-01-30 04:24:05,2021-01-30 04:24:05,"['حراج الأجهزة', 'سوني Sony']",0,0,0,0
321,69907327,ايفون 12 ابيض,الرياض,2021-01-30 04:23:50,2021-01-30 04:23:50,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",1,0,0,0
322,69907321,شاشة رود ماستر من 2007 لا2011,المدينة,2021-01-30 04:23:33,2021-01-30 04:23:33,"['حراج الأجهزة', 'سوني Sony', 'شاشة', 'شاشة 2011']",7,0,0,0
323,69907320,جهاز قياس درجة حرارة الجسم,جده,2021-01-30 04:23:23,2021-01-30 04:23:23,"['اجهزة غير مصنفة', 'حراج الأجهزة']",0,0,0,120
324,69907317,ابل ماك بوك برو لبيع جديد,المدينة,2021-01-30 04:23:14,2021-01-30 04:23:14,"['ابل Apple', 'حراج الأجهزة', 'ماك بوك MacBook']",1,0,0,0
325,69907316,ايفون X نظيف فقط الكسر الخلفي,الرياض,2021-01-30 04:23:08,2021-01-30 04:23:08,"['Packaged goods', 'ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",0,0,0,0
326,69907305,الة قهوه,جده,2021-01-30 04:21:42,2021-01-30 04:21:42,"['اجهزة غير مصنفة', 'حراج الأجهزة']",5,0,0,0
327,69907299,يوزرات تييك تووك,الطايف,2021-01-30 04:21:17,2021-01-30 04:21:17,"['ابل Apple', 'حراج الأجهزة', 'كل الحراج']",0,0,0,0
328,69907295,حساب فورت نايت,مكه,2021-01-30 04:21:05,2021-01-30 04:21:05,"['حراج الأجهزة', 'سوني Sony']",3,0,0,25
329,69907280,سماعة كبيره جدا,تبوك,2021-01-30 04:19:05,2021-01-30 04:19:05,"['اجهزة غير مصنفة', 'حراج الأجهزة']",0,0,0,0
330,69907276,بي سي قيمينق asus   pc gaming asus,أبها,2021-01-30 04:18:51,2021-01-30 04:18:51,"['اسوس Asus', 'حراج الأجهزة']",6,0,0,0
331,69907275,مكينة ومطحنة ديلونجي,جيزان,2021-01-30 04:18:47,2021-01-30 04:18:47,"['اجهزة غير مصنفة', 'حراج الأجهزة', 'كل الحراج']",4,0,0,0
332,69907248,ايفون 7 بلس,الرياض,2021-01-30 04:17:15,2021-01-30 04:17:15,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",6,0,0,0
333,69907244,سماعات جيروم الشكل الجديد,المدينة,2021-01-30 04:17:02,2021-01-30 04:17:02,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",0,0,0,0
334,69907242,شاحن ايفون IPhone,جده,2021-01-30 04:16:59,2021-01-30 04:16:59,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة', 'كل الحراج']",6,0,0,0
335,69907241,جوالات للبيع,مكه,2021-01-30 04:16:56,2021-01-30 04:16:56,"['حراج الأجهزة', 'نوكيا Nokia']",0,0,0,0
336,69907240,شاشات تلفزيون واي فاي سمارت 4K ذكية مع التوصيل,الرياض,2021-01-30 04:16:54,2021-01-30 04:16:54,"['اجهزة غير مصنفة', 'حراج الأجهزة']",0,16,0,0
337,69907231,جهاز تكسير الدهون,الرياض,2021-01-30 04:16:28,2021-01-30 04:16:28,"['اجهزة غير مصنفة', 'حراج الأجهزة']",0,0,0,0
338,69907200,car for sail,الرياض,2021-01-30 04:13:45,2021-01-30 04:13:45,"['اجهزة غير مصنفة', 'حراج الأجهزة']",3,0,0,17000
339,69907225,سوني 3 بحاله ممتازه,المدينة,2021-01-30 04:16:08,2021-01-30 04:16:08,"['حراج الأجهزة', 'سوني Sony']",0,0,0,350
340,69907222,ايفون se,جده,2021-01-30 04:15:47,2021-01-30 04:15:47,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",0,0,0,1700
341,69907221,احساب داعم بيقو مهو مدعوم مفعل لااسد,الجوف,2021-01-30 04:15:36,2021-01-30 04:15:36,"['اجهزة اكس بوكس Xbox', 'حراج الأجهزة', 'كل الحراج', 'مايكروسوفت Microsoft']",0,0,0,0
342,69907217,اساسن كريد فالاهالا,جده,2021-01-30 04:15:19,2021-01-30 04:15:19,"['العاب بلاي ستيشن PS', 'حراج الأجهزة', 'سوني Sony']",0,0,0,0
343,69907210,ارقام حلوه,الطايف,2021-01-30 04:14:53,2021-01-30 04:14:53,"['أرقام مميزة', 'ارقام مميزة من الاتصالات السعودية STC', 'حراج الأجهزة']",2,75,0,0
344,69907209,ايفون 5s فضى,جده,2021-01-30 04:14:40,2021-01-30 04:14:40,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",1,49,1,0
345,69907208,ايدي العاب 140 لعبه,الرياض,2021-01-30 04:14:40,2021-01-30 04:14:40,"['العاب بلاي ستيشن PS', 'حراج الأجهزة', 'سوني Sony']",0,0,0,70
346,69907207,ايباد برو شريحة واحد تيرا بايت,الرياض,2021-01-30 04:14:40,2021-01-30 04:14:40,"['ابل Apple', 'ايباد iPad', 'حراج الأجهزة']",9,0,0,0
347,69907203,ايفون Xs max,الرياض,2021-01-30 04:13:55,2021-01-30 04:13:55,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",7,0,0,0
348,69907191,iPhone 8 Plus,الرياض,2021-01-30 04:13:10,2021-01-30 04:13:10,"['ابل Apple', 'ايفون iPhone', 'جوال', 'حراج الأجهزة']",2,0,0,0
349,69907189,أيتونز سعودي 300.,الرياض,2021-01-30 04:12:42,2021-01-30 04:12:42,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",1,1,0,0
350,69907188,أيتونز سعودي 300.,الرياض,2021-01-30 04:12:42,2021-01-30 04:12:42,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",0,1,0,0
351,69907183,ايفون xs max,مكه,2021-01-30 04:12:20,2021-01-30 04:12:20,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",26,0,0,0
352,69907176,ايفون6,جده,2021-01-30 04:11:38,2021-01-30 04:11:38,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",10,0,0,0
353,69907173,حساب من السيزون 3 و فيه مظلة الفوز السيزون 2,المدينة,2021-01-30 04:11:34,2021-01-30 04:11:34,"['حراج الأجهزة', 'سوني Sony']",1,0,0,0
354,69907171,مصباح LED,ينبع,2021-01-30 04:11:12,2021-01-30 04:11:12,"['اجهزة غير مصنفة', 'حراج الأجهزة']",1,2,0,20
355,69907170,للبيع آله قهوه,عرعر,2021-01-30 04:11:07,2021-01-30 04:11:07,"['اجهزة غير مصنفة', 'حراج الأجهزة']",2,0,0,500
356,69907169,ايباد برو 512 واي فاي و شريحة مع كيبورد,الشرقيه,2021-01-30 04:11:06,2021-01-30 04:11:06,"['ابل Apple', 'ايباد iPad', 'حراج الأجهزة']",0,5,0,5500
357,69907162,احتاج ايفون 8 بلس بسعر 500 ريال ونظيف جدا,جده,2021-01-30 04:10:27,2021-01-30 04:10:27,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",1,0,0,0
358,69907150,شريط فيفا 21,تبوك,2021-01-30 04:09:31,2021-01-30 04:09:31,"['العاب بلاي ستيشن PS', 'حراج الأجهزة', 'سوني Sony']",2,0,0,0
359,69907144,حساب فورت,الرياض,2021-01-30 04:09:08,2021-01-30 04:09:08,"['العاب بلاي ستيشن PS', 'حراج الأجهزة', 'سوني Sony']",1,0,0,0
360,69907142,مروحة جداري جديدة,المدينة,2021-01-30 04:09:04,2021-01-30 04:09:04,"['اجهزة غير مصنفة', 'حراج الأجهزة']",4,0,0,0
361,69907123,سماعات جيروم,جيزان,2021-01-30 04:07:41,2021-01-30 04:07:41,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",0,0,0,130
362,69907121,رصيد حساب امريكي,الرياض,2021-01-30 04:07:31,2021-01-30 04:07:31,"['العاب بلاي ستيشن PS', 'حراج الأجهزة', 'سوني Sony']",2,0,0,0
363,69907120,سماعه ايربودز للبيع...,الشرقيه,2021-01-30 04:07:26,2021-01-30 04:07:26,"['ابل Apple', 'حراج الأجهزة', 'ساعة أبل Apple Watch']",0,0,0,75
364,69907114,جهاز ازالة الشعر بيورر الالماني,عرعر,2021-01-30 04:06:52,2021-01-30 04:06:52,"['اجهزة غير مصنفة', 'حراج الأجهزة']",2,0,0,700
365,69907111,ايفون 7,الجوف,2021-01-30 04:06:38,2021-01-30 04:06:38,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",2,0,0,0
366,69907110,للبيع كوينز فيفا,جده,2021-01-30 04:06:35,2021-01-30 04:06:35,"['حراج الأجهزة', 'سوني Sony', 'كل الحراج']",0,0,0,0
367,69907105,iPhone XR 256 قيقا,جده,2021-01-30 04:06:10,2021-01-30 04:06:10,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",21,1,0,0
368,69907104,جهاز نقاط بيع .,حفر الباطن,2021-01-30 04:06:09,2021-01-30 04:06:09,"['اجهزة غير مصنفة', 'جوال', 'حراج الأجهزة']",1,0,0,0
369,69907097,ايدي سوني,الرياض,2021-01-30 04:05:41,2021-01-30 04:05:41,"['حراج الأجهزة', 'سوني Sony']",0,0,0,0
370,69907096,بلايستيشن 5 للبيع,الرياض,2021-01-30 04:05:39,2021-01-30 04:05:39,"['اجهزة بلاي ستيشن PS', 'حراج الأجهزة', 'سوني Sony']",2,0,0,0
371,69907089,للبيع جوال سامسونج نوت 3,جيزان,2021-01-30 04:05:25,2021-01-30 04:05:25,"['جالكسي نوت Galaxy Note', 'حراج الأجهزة', 'سامسونج Samsung']",2,0,0,0
372,69907088,رد مجك 5g رام 12 128 قيقا,حفر الباطن,2021-01-30 04:05:13,2021-01-30 04:05:13,"['اجهزة غير مصنفة', 'حراج الأجهزة']",9,0,0,0
373,69907087,للبيع جوالات ابوكسف,جيزان,2021-01-30 04:05:03,2021-01-30 04:05:03,"['اجهزة غير مصنفة', 'حراج الأجهزة']",4,0,0,0
374,69907083,هاك ببجي للاندرويد vip,الرياض,2021-01-30 04:04:42,2021-01-30 04:04:42,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",0,9,0,0
375,69907078,جوال للبيع,مكه,2021-01-30 04:04:25,2021-01-30 04:04:25,"['اجهزة غير مصنفة', 'حراج الأجهزة', 'كل الحراج']",0,0,0,0
376,69907075,جهاز سحب الفقرات,الرياض,2021-01-30 04:04:16,2021-01-30 04:04:16,"['اجهزة غير مصنفة', 'افضل', 'حاصل', 'حراج الأجهزة']",0,0,0,1600
377,69907064,للبيع هواوي مودن متنقل دمام,الشرقيه,2021-01-30 04:03:30,2021-01-30 04:03:30,"['حراج الأجهزة', 'كل الحراج', 'هواوي Huawei']",4,0,0,0
378,69907062,رقم موبايلي مميز للبيع,الشرقيه,2021-01-30 04:03:26,2021-01-30 04:03:26,"['أرقام مميزة', 'ارقام مميزة من موبايلي Mobily', 'حراج الأجهزة']",0,0,0,0
379,69907054,ميزان قهوة الكتروني,الرياض,2021-01-30 04:02:55,2021-01-30 04:02:55,"['اجهزة غير مصنفة', 'حراج الأجهزة', 'كل الحراج']",0,0,0,0
380,69907050,رقم للبيع مميز لقبيلة عتيبه STC,الرياض,2021-01-30 04:02:48,2021-01-30 04:02:48,"['أرقام مميزة', 'ارقام مميزة من الاتصالات السعودية STC', 'حراج الأجهزة']",0,0,0,0
381,69907045,بلاك بيري black berry,الرياض,2021-01-30 04:02:15,2021-01-30 04:02:15,"['بلاك بيري BlackBerry', 'حراج الأجهزة']",0,0,0,500
382,69907044,رصيد سوا,الرياض,2021-01-30 04:02:06,2021-01-30 04:02:06,"['أرقام مميزة', 'ارقام مميزة من الاتصالات السعودية STC', 'حراج الأجهزة']",0,0,0,0
383,69907042,للبيع مكبر الصوت,المدينة,2021-01-30 04:01:50,2021-01-30 04:01:50,"['اجهزة غير مصنفة', 'حراج الأجهزة']",4,1,0,0
384,69907039,صانعه المياه الغازية,جيزان,2021-01-30 04:01:44,2021-01-30 04:01:44,"['اجهزة غير مصنفة', 'حراج الأجهزة']",2,0,0,0
385,69907032,حساب سوني بلس للبيع Fifa21 فيفا21,الرياض,2021-01-30 04:01:18,2021-01-30 04:01:18,"['قسم غير مصنف', 'كل الحراج']",0,0,0,0
386,69907031,ابغا ايفون x xs بحدود 1000 ضروري اليوم لو فيه كسر من ورا فقط,المدينة,2021-01-30 04:01:18,2021-01-30 04:01:18,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",0,0,0,0
387,69907019,ليزر مليسه,القصيم,2021-01-30 04:00:53,2021-01-30 04:00:53,"['اجهزة غير مصنفة', 'حراج الأجهزة']",0,0,0,0
388,69907005,تجديد اشتراك بي ان سبورت bein,الشرقيه,2021-01-30 04:00:09,2021-01-30 04:00:09,"['اجهزة غير مصنفة', 'حراج الأجهزة', 'كل الحراج']",2,0,0,0
389,69907004,بلاستيشن 4,تبوك,2021-01-30 04:00:09,2021-01-30 04:00:09,"['اجهزة غير مصنفة', 'حراج الأجهزة']",2,0,0,0
390,69906998,جوالات سامسونج,الرياض,2021-01-30 03:59:36,2021-01-30 03:59:36,"['جالكسي اس GALAXY S', 'حراج الأجهزة', 'سامسونج Samsung']",2,0,0,0
391,69906995,أيفون أكس إس ماكس 256 ذهبي مستبدل من stc جديد,أبها,2021-01-30 03:59:22,2021-01-30 03:59:22,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",4,0,0,0
392,69906983,مضخة مياة كهربائيه صغيره للكشتات,ينبع,2021-01-30 03:58:37,2021-01-30 03:58:37,"['اجهزة غير مصنفة', 'حراج الأجهزة']",0,0,0,0
393,69906982,هاك ببجي,أبها,2021-01-30 03:58:35,2021-01-30 03:58:35,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة', 'كل الحراج']",0,0,0,0
394,69906981,متر ليزر بوش,ينبع,2021-01-30 03:58:34,2021-01-30 03:58:34,"['اجهزة غير مصنفة', 'حراج الأجهزة']",0,0,0,0
395,69906979,برامج خساره دهون وتنحيف,جده,2021-01-30 03:58:17,2021-01-30 03:58:17,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة', 'كل الحراج']",0,0,0,0
396,69906975,ايفون برو ماكس 512 جيجا,الشرقيه,2021-01-30 03:58:04,2021-01-30 03:58:04,"['ابل Apple', 'ايفون iPhone', 'حراج الأجهزة']",0,0,0,4300
397,69906972,جهاز تدليك,حائل,2021-01-30 03:57:54,2021-01-30 03:57:54,"['اجهزة غير مصنفة', 'حراج الأجهزة']",0,0,0,0
398,69906971,راوتر هواوي 5G,مكه,2021-01-30 03:57:53,2021-01-30 03:57:53,"['حراج الأجهزة', 'كل الحراج', 'هواوي Huawei']",5,0,0,0
399,69906970,سامسونج نوت 8 لون اسود,الرياض,2021-01-30 03:57:49,2021-01-30 03:57:49,"['جالكسي نوت Galaxy Note', 'حراج الأجهزة', 'سامسونج Samsung']",6,0,0,0
400,69906962,سامسونج a20 للبيع او البدل,جده,2021-01-30 03:57:32,2021-01-30 03:57:32,"['جالكسي اس GALAXY S', 'حراج الأجهزة', 'سامسونج Samsung']",3,0,0,0
401,69906956,بلايستيشن Playstation 4,الشرقيه,2021-01-30 03:57:18,2021-01-30 03:57:18,"['حراج الأجهزة', 'سوني Sony']",2,0,0,0
